id,encuestador,archivo_origen,pregunta_num,pregunta_origen,texto,num_palabras,etiqueta,pos_score,neg_score,evidencia_pos,evidencia_neg
texto_0575,karen,karen_pregunta1_respuesta003.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"el tiempo no me rinde, entre el colegio, el preicfes y las tareas no duermo casi",16,desagradable,0,2,,no duermo
texto_0576,karen,karen_pregunta1_respuesta004.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"bien, me gusta el colegio porque veo a mi novia y a mis amigos",14,placentero,2,0,"bien, gusta",
texto_0577,karen,karen_pregunta1_respuesta005.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"a veces quiero que se acabe el año ya, estoy full agotada de madrugar",14,desagradable,0,1,,agotada
texto_0579,karen,karen_pregunta1_respuesta007.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"me gusta mas estar aca que en mi casa, el ambiente es mejor",13,placentero,1,0,gusta,
texto_0580,karen,karen_pregunta1_respuesta008.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"siento mucha presion, el tiempo libre lo uso para adelantar cuadernos",11,desagradable,0,1,,presion
texto_0581,karen,karen_pregunta1_respuesta009.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"el colegio es firme, uno se rie mucho con las locuras del salon",13,placentero,1,0,firme,
texto_0582,karen,karen_pregunta1_respuesta010.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,en la tarde me da mucha flojera hacer oficios despues de venir del colegio,14,desagradable,0,1,,flojera
texto_0583,karen,karen_pregunta1_respuesta011.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"bien, aunque siento que este año nos exigen mas horas de estudio",12,mixto,1,1,bien,exigen
texto_0585,karen,karen_pregunta1_respuesta013.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"me siento estresada casi siempre, la jornada se me hace larguisima",11,desagradable,0,1,,estresada
texto_0586,karen,karen_pregunta1_respuesta014.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"super bien, me gusta compartir en los descansos, en la casa es puro aburrimiento",14,mixto,2,1,"bien, gusta",aburrimiento
texto_0587,karen,karen_pregunta1_respuesta015.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"el tiempo libre no existe, literal",6,desagradable,0,2,,no existe
texto_0588,karen,karen_pregunta1_respuesta016.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"me gusta venir, pero a la ultima hora ya no aguanto el sueño",13,placentero,1,0,gusta,
texto_0589,karen,karen_pregunta1_respuesta017.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"bien, mi casa es cerca asi que llego rapido a almorzar y dormir",13,placentero,1,0,bien,
texto_0590,karen,karen_pregunta1_respuesta018.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,en el colegio me desestreso de los problemas de mi casa,11,mixto,2,1,me desestreso,problemas
texto_0592,karen,karen_pregunta1_respuesta020.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"el colegio es bacano, pero la levantada a las 5 am me tiene destruido",14,mixto,1,1,bacano,destruido
texto_0593,karen,karen_pregunta1_respuesta021.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"me gusta compartir con mis amigos, la casa es solo para dormir",12,placentero,1,0,gusta,
texto_0594,karen,karen_pregunta1_respuesta022.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,ya uno en noveno tiene mas responsabilidades y menos tiempo para jugar,12,placentero,1,0,jugar,
texto_0595,karen,karen_pregunta1_respuesta023.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"tranquila, me organizo bien y me queda tiempo para ir al gimnasio",12,placentero,3,0,"tranquila, organizo, bien",
texto_0596,karen,karen_pregunta1_respuesta024.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,a veces me da ansiedad pensar en todo el tiempo que paso encerrada aca,14,desagradable,0,1,,ansiedad
texto_0598,karen,karen_pregunta1_respuesta026.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"me gusta estar con mi combo, en la casa me aburro full",12,mixto,1,1,gusta,aburro
texto_0600,karen,karen_pregunta1_respuesta028.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,me siento bien pero el cansancio mental es fuerte este año,11,placentero,1,0,bien,
texto_0602,karen,karen_pregunta1_respuesta030.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"bien, pero me gustaria tener mas tiempo libre los fines de semana",12,mixto,1,2,bien,me gustaria
texto_0603,karen,karen_pregunta1_respuesta031.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,el colegio chevere pero la verdad prefiero estar en mi cuarto sola,12,placentero,1,0,chevere,
texto_0604,karen,karen_pregunta2_respuesta001.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","las tareas de fisica y quimica nos tienen locos, es demasiado",11,desagradable,0,1,,demasiado
texto_0606,karen,karen_pregunta2_respuesta003.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","mucha carga, los proyectos finales son pesadisimos y exigen mucho",10,desagradable,0,2,,"pesadisimos, exigen"
texto_0609,karen,karen_pregunta2_respuesta006.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",son demasiados trabajos de investigacion y ensayos largos,8,desagradable,0,1,,demasiados
texto_0610,karen,karen_pregunta2_respuesta007.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",yo opino que deberian evaluar mas el trabajo en clase y no mandar tanta cosa pa la casa,18,desagradable,0,2,,deberian evaluar
texto_0611,karen,karen_pregunta2_respuesta008.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",hay materias que exageran con las guias que mandan,9,desagradable,0,1,,exageran
texto_0612,karen,karen_pregunta2_respuesta009.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",me parece que es necesario para prepararnos para decimo y el ICFES,12,placentero,1,0,necesario,
texto_0613,karen,karen_pregunta2_respuesta010.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","las evaluaciones orales me dan muchos nervios, prefiero las escritas",10,desagradable,0,1,,nervios
texto_0614,karen,karen_pregunta2_respuesta011.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","es demasiada teoria y poco tiempo para entregar, uno hace las cosas por hacerlas",14,desagradable,0,2,,"demasiada, poco"
texto_0615,karen,karen_pregunta2_respuesta012.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","yo hago lo que puedo, pero a veces me rindo con los talleres largos",14,desagradable,0,2,,me rindo
texto_0616,karen,karen_pregunta2_respuesta013.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","bien, pero aja, se acumulan al final del periodo y corremos todos",12,mixto,1,1,bien,acumulan
texto_0617,karen,karen_pregunta2_respuesta014.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",me parece injusto que manden trabajos el viernes para el lunes,11,desagradable,0,1,,injusto
texto_0618,karen,karen_pregunta2_respuesta015.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",los proyectos en grupo son un problema porque nadie quiere hacer nada,12,desagradable,0,1,,problema
texto_0620,karen,karen_pregunta2_respuesta017.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","las tareas de tecnologia me gustan porque son practicas, las demas dan flojera",13,desagradable,0,1,,flojera
texto_0622,karen,karen_pregunta2_respuesta019.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","mucha presion, a veces no duermo haciendo carteleras y exposiciones",10,desagradable,0,3,,"no duermo, presion"
texto_0623,karen,karen_pregunta2_respuesta020.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","yo opino que esta bien, nos acostumbra a ser responsables",10,placentero,1,0,bien,
texto_0624,karen,karen_pregunta2_respuesta021.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","nos mandan cosas que ni explican bien en clase, le toca a uno buscar en youtube",16,placentero,1,0,bien,
texto_0625,karen,karen_pregunta2_respuesta022.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","las tareas acumuladas me dan ansiedad, no se por donde empezar",11,desagradable,0,4,,"no se por, acumuladas, ansiedad"
texto_0626,karen,karen_pregunta2_respuesta023.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","deberian hacer evaluaciones con libro abierto, igual uno necesita entender no memorizar",12,desagradable,0,2,,deberian hacer
texto_0627,karen,karen_pregunta2_respuesta024.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",los trabajos son pasables pero las sustentaciones son las que complican la vida,13,desagradable,0,1,,complican
texto_0628,karen,karen_pregunta2_respuesta025.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","es mucho trabajo, literal uno termina cansado mentalmente los viernes",10,desagradable,0,1,,cansado
texto_0630,karen,karen_pregunta2_respuesta027.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",las tareas de matematicas son imposibles a veces,8,desagradable,0,1,,imposibles
texto_0631,karen,karen_pregunta2_respuesta028.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","esta pasable, pero que no abusen con los talleres de 50 preguntas",12,mixto,1,1,pasable,abusen
texto_0632,karen,karen_pregunta2_respuesta029.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",las evaluaciones sorpresa son una falta de respeto con el estudiante,11,desagradable,0,2,,falta de respeto
texto_0633,karen,karen_pregunta2_respuesta030.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","los proyectos transversales son un enredo, nadie entiende que hay que entregar",12,desagradable,0,1,,enredo
texto_0634,karen,karen_pregunta2_respuesta031.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?","ps normal, hay que hacerlas para pasar y no dejar materias",11,desagradable,0,2,,no dejar
texto_0635,marlon,estudiante_Marlon_001.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Ami me gusta venir al colegio todos los dias menos los martes por que el marte tocan materias muy pesadas.pero en mi casa yo no hago nada y prefiero estar en mi casa que el colegio.,36,placentero,1,0,gusta,
texto_0636,marlon,estudiante_Marlon_001.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",Que esta bien que pongan muchas tareas por que si uno ase muchas tareas los examenes no hacen que nos baje lanota,22,placentero,1,0,bien,
texto_0637,marlon,estudiante_Marlon_002.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,En el calegio porque me dan lo chencan y paso el tiempo sin aburrimiento y en mi casa lo paso nitido porque no salgo ni nada.,26,desagradable,0,1,,aburrimiento
texto_0638,marlon,estudiante_Marlon_002.txt,2,"¿Qué opinión tienes sobre el volumen de tareas, proyectos y evaluaciones académicas que recibes?",no ese poco de tafor no me gusta no los ayo pero no me gustan y lo academico es bueno porque recibimos una claser muy abansado.,26,mixto,2,1,"gusta, bueno",poco
texto_0639,marlon,estudiante_Marlon_003.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,Mi tiempo en la escuela esta bien pero los profesores molestan mucho pero lo de mas esta bien y en mi casa relajado esmejor que el colegio.,27,placentero,3,0,"bien, bien, relajado",
texto_0641,marlon,estudiante_Marlon_004.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,respecto al tiempo que paso en mi colegio me siento mas o menos Ya veces mal por el calor.,19,desagradable,0,1,,mal
texto_0643,marlon,estudiante_Marlon_005.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"Para mi­ esta bien el tiempo que pasamos en la escuela porque socializamos pero, gustar­a estudiar en la mañana, asi­ pasamos mas tiempo libre.",24,placentero,1,0,bien,
texto_0645,marlon,estudiante_Marlon_006.txt,1,¿Cómo te sientes respecto al tiempo que pasas en la escuela y el tiempo libre que te queda en casa?,"me parece bien ya que duro mas en mi casa que en el colegio, aunque casi toda el tiempo me lo gasto haciendo tareas.",24,placentero,1,0,bien,
